Name,Album,Artist,Track_id,Duration,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Valence,Liveness,Tempo,Time_Signature,Year
Illuminated,Illuminatio,Miami Horror,2xFcTiaKMLwuVth885QsV2,176159,FALSE,0.522,0.628,9,-6.959,0,0.0329,0.144,0.558,0.101,0.455,122.974,4,2010
Ultraviolet - ft Alan Palomo,Illuminatio,Miami Horror,3bv8AB7QrUEQGkPCsYpmzL,236620,FALSE,0.5,0.941,9,-5.874,1,0.107,0.000326,0.0000445,0.536,0.144,125.969,4,2010
new technology,I'm Already Hom,Waikiki,3BYPVeicf5wJuNlm0l4oUO,223546,FALSE,0.558,0.883,5,-5.588,1,0.0333,0.00961,0.00103,0.502,0.0722,128.939,4,2002
lucky,I'm Already Hom,Waikiki,0r28MsLh8LAysg41XuoPlY,217440,FALSE,0.459,0.926,0,-5.179,1,0.0921,0.00475,0.000548,0.244,0.115,139.029,4,2002
did I?,I'm Already Hom,Waikiki,3TRV44O2NwU52lHt5wdwHu,163693,FALSE,0.453,0.603,5,-7.909,1,0.0272,0.000615,0.0011,0.544,0.0813,100.019,4,2002
falling,I'm Already Hom,Waikiki,6vg0g0W6vMMPVprgrh13I5,261079,FALSE,0.171,0.684,7,-7.704,1,0.0337,0.000626,0.698,0.167,0.108,161.995,3,2002
ms universe,I'm Already Hom,Waikiki,4hfGPNRjFHxPcrvomob6rU,247373,FALSE,0.155,0.459,9,-9.696,0,0.0337,0.00472,0.016,0.0937,0.148,51.003,4,2002
here comes september,I'm Already Hom,Waikiki,3CeNvC7O3T39LafizGh2qL,205106,FALSE,0.474,0.789,0,-6.005,1,0.0332,0.000836,0.13,0.473,0.297,133.077,4,2002
complicated,I'm Already Hom,Waikiki,42rFdlNPZ9OwASuuNS4i6N,192320,FALSE,0.504,0.964,9,-5.002,1,0.06,0.000953,0.025,0.374,0.382,119.988,4,2002
enough,I'm Already Hom,Waikiki,44MJe8ODV1NS42HrwfYtfy,223653,FALSE,0.494,0.595,4,-9.455,1,0.0301,0.119,0.0000583,0.0929,0.122,130.068,4,2002
a drunken laugh,I'm Already Hom,Waikiki,6kTkR0hAipLnTYVt95ly0h,202893,FALSE,0.576,0.265,4,-10.917,0,0.0274,0.774,0,0.203,0.0938,73.477,4,2002
beautiful picture,I'm Already Hom,Waikiki,45UDcDG6Ehn74LjVCrfuCX,275773,FALSE,0.424,0.575,11,-9.254,0,0.0268,0.172,0.00163,0.234,0.238,139,4,2002
I'm already home,I'm Already Hom,Waikiki,7tMaBEuOh23A6tKYAswpmp,206440,FALSE,0.581,0.542,8,-9.09,1,0.0245,0.0855,0.0000866,0.36,0.0848,88.353,4,2002
I'm Good,I'm Goo,Wafia,5Qlsugh2ZVlaOgPSHpI8D7,217136,FALSE,0.738,0.696,1,-3.59,1,0.0305,0.0236,0.0000909,0.892,0.338,101.989,4,2018
I'm Not Alone - Radio Edit,I'm Not Alone (Remixes,Calvin Harris,0tX1jIHWBXQQBIqxeAjp5i,211973,FALSE,0.587,0.717,7,-6.097,1,0.0313,0.0107,0.307,0.435,0.261,130.98,4,2009
I'm Not Alone - Extended Mix,I'm Not Alone (Remixes,Calvin Harris,0NXZ6NLHQruH4jmco61875,266866,FALSE,0.69,0.551,4,-6.177,0,0.0344,0.00541,0.475,0.291,0.0964,131.015,4,2009
I'm Not Alone - Deadmau5 Mix,I'm Not Alone (Remixes,"Calvin Harris, deadmau5",1xFPRq7rzAxdLVysdIQWXH,495306,FALSE,0.757,0.522,6,-9.11,1,0.0615,0.089,0.502,0.359,0.103,128.013,4,2009
I'm Not Alone - Herve's See You at the Festival Remix,I'm Not Alone (Remixes,"Calvin Harris, Joshua Harvey aka HervÃ©",6KjhhTWeOdiPYtGiieEsHi,333773,FALSE,0.561,0.914,0,-5.488,1,0.227,0.099,0.0000726,0.538,0.221,126.894,4,2009
I'm Not Alone - Burns Rewerk,I'm Not Alone (Remixes,Calvin Harris,4TMe4kqBDBFQfrqZZ25USi,396186,FALSE,0.7,0.893,1,-6.907,1,0.0493,0.00725,0.11,0.217,0.221,127.991,4,2009
At The Bottom Of Everything,"I'm Wide Awake, It's Mornin",Bright Eyes,6588w3GdDxmdtLMLuwf1tO,274000,FALSE,0.495,0.46,0,-11.221,1,0.0894,0.664,0,0.822,0.325,107.326,4,2005
We Are Nowhere And It's Now,"I'm Wide Awake, It's Mornin",Bright Eyes,6QSmeY9pNWnE0fAUrXmYC7,252933,FALSE,0.413,0.537,6,-9.957,0,0.0323,0.0766,0.0195,0.533,0.154,147.076,3,2005
Old Soul Song (For The New World Order),"I'm Wide Awake, It's Mornin",Bright Eyes,7jSctfsxmybYYxvTAfrLLM,269160,FALSE,0.352,0.505,2,-9.292,1,0.0288,0.0178,0.00762,0.478,0.155,78.655,4,2005
Lua,"I'm Wide Awake, It's Mornin",Bright Eyes,4PMvRfhHAx5j6Bb3XsFLoq,271666,FALSE,0.603,0.124,2,-18.301,1,0.0827,0.802,0.00003,0.317,0.0565,104.902,3,2005
Train Under Water,"I'm Wide Awake, It's Mornin",Bright Eyes,2JE9Xp5V9UiK39JbKXGqWV,365933,FALSE,0.387,0.516,1,-10.105,1,0.0437,0.0622,0.000924,0.359,0.102,128.048,4,2005
First Day Of My Life,"I'm Wide Awake, It's Mornin",Bright Eyes,5OiaAaIMYlCZONyDBxqk4G,188800,FALSE,0.468,0.201,4,-17.024,1,0.0388,0.915,0.0000828,0.383,0.0952,94.422,4,2005
Another Travelin' Song,"I'm Wide Awake, It's Mornin",Bright Eyes,78aRLjDiQx6jo0GVW7aDA4,256600,FALSE,0.523,0.888,11,-8.099,1,0.0478,0.0133,0.00187,0.963,0.121,110.778,4,2005
Land Locked Blues,"I'm Wide Awake, It's Mornin",Bright Eyes,558BHSecDFS85E2L2aKzP8,347733,FALSE,0.479,0.259,3,-11.928,1,0.0681,0.831,0,0.338,0.142,137.911,3,2005
Poison Oak,"I'm Wide Awake, It's Mornin",Bright Eyes,7C4LTWRsikDhkxXrgc29q0,279866,FALSE,0.399,0.185,9,-11.373,1,0.0344,0.153,0.0104,0.198,0.166,96.376,4,2005
Road To Joy,"I'm Wide Awake, It's Mornin",Bright Eyes,1PW6GA54DjaQDwKU4ATCDE,234906,FALSE,0.33,0.592,1,-8.567,1,0.03,0.032,0.00173,0.123,0.115,146.599,4,2005
Imago,Imag,The Butterfly Effect,28keXzM7CVsyM7nepA8CrQ,78493,FALSE,0.383,0.43,5,-12.518,0,0.036,0.0841,0.87,0.167,0.141,180.034,3,2006
Aisles Of White,Imag,The Butterfly Effect,54BW5tfH0N80mdbmxOmTUI,252720,FALSE,0.396,0.746,8,-5.431,1,0.0306,0.000898,0.000572,0.0731,0.107,100.622,4,2006
Gone,Imag,The Butterfly Effect,3TVSB1n2fUb9cnvishpOV1,247413,FALSE,0.359,0.789,7,-3.117,1,0.0343,0.0000223,0.00455,0.261,0.0997,182.089,3,2006
A Slow Descent,Imag,The Butterfly Effect,5b3pWpYbEiIpV3vBw3c6GU,281080,FALSE,0.527,0.81,5,-4.552,0,0.0345,0.0000333,0.0931,0.511,0.0844,107.038,4,2006
Reach,Imag,The Butterfly Effect,1U5FNFtFsFXI25MDIn4E7K,296960,FALSE,0.328,0.663,4,-5.309,0,0.0316,0.00127,0.0125,0.234,0.109,82.043,4,2006
Before They Knew,Imag,The Butterfly Effect,77JsgJGoeitikHUxmnpUa8,235240,FALSE,0.54,0.821,0,-4.259,1,0.0281,0.0000867,0.0188,0.299,0.0749,101.398,4,2006
In A Memory,Imag,The Butterfly Effect,4pkujRixdFOG6SLy71SXfk,379666,FALSE,0.336,0.75,7,-5.213,0,0.0307,0.000994,0.0644,0.134,0.0807,91.359,4,2006
This Year,Imag,The Butterfly Effect,0ftQdqr4dvnoRnGVryY8tC,221973,FALSE,0.557,0.747,2,-3.974,0,0.0271,0.000364,0.000135,0.375,0.105,81.532,4,2006
Signs,Imag,The Butterfly Effect,78F4j13QyOuDm1189gBXVo,279786,FALSE,0.522,0.651,5,-4.624,0,0.0333,0.000397,0.000463,0.358,0.163,77.423,4,2006
Everybody Runs,Imag,The Butterfly Effect,4t50bAIDhGbbGqAzQLqrE9,273333,FALSE,0.384,0.667,1,-4.875,1,0.0306,0.0173,0.0188,0.196,0.195,133.399,4,2006
The End,Imag,The Butterfly Effect,72bPontWnHpDoQa8nHtr9N,265986,FALSE,0.41,0.646,0,-4.319,0,0.0276,0.00106,0.000351,0.352,0.148,174.914,3,2006
Imago,Imag,The Butterfly Effect,28keXzM7CVsyM7nepA8CrQ,78493,FALSE,0.383,0.43,5,-12.518,0,0.036,0.0841,0.87,0.167,0.141,180.034,3,2007
Aisles Of White,Imag,The Butterfly Effect,54BW5tfH0N80mdbmxOmTUI,252720,FALSE,0.396,0.746,8,-5.431,1,0.0306,0.000898,0.000572,0.0731,0.107,100.622,4,2007
Gone,Imag,The Butterfly Effect,3TVSB1n2fUb9cnvishpOV1,247413,FALSE,0.359,0.789,7,-3.117,1,0.0343,0.0000223,0.00455,0.261,0.0997,182.089,3,2007
A Slow Descent,Imag,The Butterfly Effect,5b3pWpYbEiIpV3vBw3c6GU,281080,FALSE,0.527,0.81,5,-4.552,0,0.0345,0.0000333,0.0931,0.511,0.0844,107.038,4,2007
Reach,Imag,The Butterfly Effect,1U5FNFtFsFXI25MDIn4E7K,296960,FALSE,0.328,0.663,4,-5.309,0,0.0316,0.00127,0.0125,0.234,0.109,82.043,4,2007
Before They Knew,Imag,The Butterfly Effect,77JsgJGoeitikHUxmnpUa8,235240,FALSE,0.54,0.821,0,-4.259,1,0.0281,0.0000867,0.0188,0.299,0.0749,101.398,4,2007
In A Memory,Imag,The Butterfly Effect,4pkujRixdFOG6SLy71SXfk,379666,FALSE,0.336,0.75,7,-5.213,0,0.0307,0.000994,0.0644,0.134,0.0807,91.359,4,2007
This Year,Imag,The Butterfly Effect,0ftQdqr4dvnoRnGVryY8tC,221973,FALSE,0.557,0.747,2,-3.974,0,0.0271,0.000364,0.000135,0.375,0.105,81.532,4,2007
Signs,Imag,The Butterfly Effect,78F4j13QyOuDm1189gBXVo,279786,FALSE,0.522,0.651,5,-4.624,0,0.0333,0.000397,0.000463,0.358,0.163,77.423,4,2007
Everybody Runs,Imag,The Butterfly Effect,4t50bAIDhGbbGqAzQLqrE9,273333,FALSE,0.384,0.667,1,-4.875,1,0.0306,0.0173,0.0188,0.196,0.195,133.399,4,2007
The End,Imag,The Butterfly Effect,72bPontWnHpDoQa8nHtr9N,265986,FALSE,0.41,0.646,0,-4.319,0,0.0276,0.00106,0.000351,0.352,0.148,174.914,3,2007
Too Far,Impossible Princess (Deluxe Edition,Kylie Minogue,1Rw1QDo6NiYE6bmvNhKQIN,283866,FALSE,0.575,0.708,1,-6.729,1,0.0449,0.101,0.00151,0.318,0.413,146.068,4,1997
Cowboy Style,Impossible Princess (Deluxe Edition,Kylie Minogue,6w4UVlZvkU9EaI9hLR3NhQ,284266,FALSE,0.606,0.884,1,-5.542,1,0.0501,0.106,0.00704,0.469,0.222,105.209,4,1997
Some Kind of Bliss,Impossible Princess (Deluxe Edition,Kylie Minogue,538erjGlbbnER2dn0hbeV7,253000,FALSE,0.503,0.836,0,-5.731,1,0.0283,0.000884,0.0000944,0.728,0.223,105.34,4,1997
Did It Again,Impossible Princess (Deluxe Edition,Kylie Minogue,06N6MhUlurBOamI1rK9u2U,261973,FALSE,0.686,0.871,11,-5.479,0,0.0311,0.0153,0.0105,0.771,0.125,119.018,4,1997
Breathe,Impossible Princess (Deluxe Edition,Kylie Minogue,1hFVrKfTWMugiO7VbGisu5,277560,FALSE,0.655,0.761,4,-8.747,1,0.0378,0.333,0.00000184,0.56,0.0684,90.027,4,1997
Say Hey,Impossible Princess (Deluxe Edition,Kylie Minogue,3eLVDtUn9UboU65T7RA6MN,216800,FALSE,0.644,0.414,6,-14.037,1,0.0394,0.559,0.543,0.379,0.0944,133.991,4,1997
Drunk,Impossible Princess (Deluxe Edition,Kylie Minogue,1cPCwqWsauH30PtvlI85jB,238133,FALSE,0.467,0.832,2,-7.712,1,0.0433,0.0789,0.00252,0.153,0.191,139.975,4,1997
I Don't Need Anyone,Impossible Princess (Deluxe Edition,Kylie Minogue,06yiozvXB2khH98rxDzS5k,192306,FALSE,0.484,0.963,2,-4.476,1,0.0459,0.00237,0.000486,0.788,0.181,148.718,4,1997
Jump,Impossible Princess (Deluxe Edition,Kylie Minogue,0fFnl6HKVVklyd6FdizxLl,242466,FALSE,0.609,0.663,8,-8.272,0,0.0297,0.0193,0.0186,0.548,0.189,105.346,4,1997
Limbo,Impossible Princess (Deluxe Edition,Kylie Minogue,4jkS4GypH4d7kMRp21PjRG,245800,FALSE,0.587,0.877,1,-5.744,1,0.0351,0.00815,0.000377,0.506,0.112,136.107,4,1997
Through the Years,Impossible Princess (Deluxe Edition,Kylie Minogue,57EYs32c2ecs03BNoWjtUi,259533,FALSE,0.513,0.534,7,-9.912,1,0.0705,0.0882,0.00536,0.613,0.129,143.716,4,1997
Dreams,Impossible Princess (Deluxe Edition,Kylie Minogue,0NpLzOOUB2efOi2PNmz8hx,224573,FALSE,0.418,0.567,8,-6.68,0,0.0344,0.248,0.000154,0.462,0.0592,73.344,4,1997
Love Takes Over Me,Impossible Princess (Deluxe Edition,Kylie Minogue,1csvX5mA1Jfg3vb6mbIX3p,257760,FALSE,0.496,0.596,2,-9.755,0,0.033,0.688,0.0000142,0.181,0.152,75.017,4,1997
Too Far - Inner Door Mix,Impossible Princess (Deluxe Edition,"Kylie Minogue, Philip Steir",4G8PxtLtnTAw99t4HMk2Ph,377466,FALSE,0.665,0.774,5,-9.355,0,0.0561,0.000607,0.0684,0.62,0.0681,145.83,4,1997
Did It Again - Did It Four Times Mix,Impossible Princess (Deluxe Edition,"Kylie Minogue, Philip Steir",41bcewpcqPPl2ysL10kVte,348893,FALSE,0.613,0.88,7,-8.092,1,0.0694,0.000104,0.0334,0.287,0.13,118.994,4,1997
Breathe - Tee's Dancehall Mix,Impossible Princess (Deluxe Edition,"Kylie Minogue, Todd Terry",5eF0VJgRBGqhAhvwd1Oo58,380146,FALSE,0.668,0.731,6,-9.445,0,0.0396,0.0167,0.152,0.976,0.0645,179.991,4,1997
Tears,Impossible Princess (Deluxe Edition,Kylie Minogue,7dD7tI4m2xb8wTUPzX6N2b,266893,FALSE,0.564,0.912,9,-8.035,1,0.0532,0.00153,0.024,0.745,0.167,138.892,4,1997
Too Far - Junior's Riff Dub,Impossible Princess (Deluxe Edition,Kylie Minogue,1LmMnILgvVu5uQ7jvi6Hag,347760,FALSE,0.755,0.875,10,-8.607,0,0.0487,0.00283,0.59,0.855,0.0899,127.982,4,1997
Breathe - Tee's Dub Of Life,Impossible Princess (Deluxe Edition,"Kylie Minogue, Todd Terry",38pdpbrDCv3a9GqoWWGtlF,474053,FALSE,0.804,0.755,1,-10.762,0,0.0559,0.000217,0.86,0.517,0.0211,126.003,4,1997
Some Kind Of Bliss - Quivver Mix,Impossible Princess (Deluxe Edition,Kylie Minogue,6ykJcVli5ujdAEPcTtfiLL,519159,FALSE,0.625,0.866,2,-9.812,1,0.0541,0.0201,0.506,0.246,0.0673,129.907,4,1997
Zoom,In A Million Year,Last Dinosaurs,5SMddCwwBNAM2soPNhBpck,237666,FALSE,0.46,0.744,7,-5.348,1,0.0566,0.00018,0.000312,0.492,0.693,122.567,4,2012
I Can't Help You,In A Million Year,Last Dinosaurs,4jEAs1FnMhTMdRKK3Puvk9,228760,FALSE,0.536,0.882,7,-7.099,1,0.0532,0.0000291,0.00734,0.558,0.258,117.018,4,2012
Sunday Night,In A Million Year,Last Dinosaurs,3IPPphSTslNTNAYzVAQs5I,233280,FALSE,0.513,0.836,10,-4.75,1,0.0517,0.000869,0,0.693,0.0533,122.01,4,2012
Time & Place,In A Million Year,Last Dinosaurs,6lXY06QFRrAiil06tks46x,197693,FALSE,0.654,0.617,11,-6.725,1,0.0376,0.00133,0.000518,0.442,0.203,138.015,4,2012
Andy,In A Million Year,Last Dinosaurs,3Zrfj710ukvJrL0x6EExRj,229000,FALSE,0.597,0.932,2,-5.468,1,0.135,0.000374,0.000359,0.551,0.285,116.998,4,2012
Satellites,In A Million Year,Last Dinosaurs,5bFHmCtDzGomRqQLiwwepC,107106,FALSE,0.213,0.921,8,-11.886,1,0.175,0.773,0.721,0.053,0.81,85.35,3,2012
Weekend,In A Million Year,Last Dinosaurs,1Oty54aG1yVebOwMmnMAs4,253626,FALSE,0.402,0.711,3,-5.928,1,0.0399,0.00198,0.0763,0.246,0.175,155.066,4,2012
I Can't Decide,In A Million Year,Last Dinosaurs,2vF2RkfxIfU7fmJmTyt9re,196826,FALSE,0.467,0.803,9,-6.164,1,0.0625,0.000103,0.0000205,0.603,0.221,116.039,4,2012
Used To Be Mine,In A Million Year,Last Dinosaurs,2xhwemFTLk5LRQvhUtrVth,328146,TRUE,0.453,0.684,5,-7.237,1,0.0364,0.00131,0.0000696,0.204,0.13,140.086,4,2012
Honolulu,In A Million Year,Last Dinosaurs,2XtEUFyLEHOaUnU998TQNP,246840,FALSE,0.385,0.65,11,-6.955,1,0.0726,0.0241,0.0000475,0.786,0.105,118.033,4,2012
Repair,In A Million Year,Last Dinosaurs,5Itp6RGHJFYdhFqMMEnN3q,301786,FALSE,0.429,0.689,0,-7.954,1,0.0302,0.00113,0.0165,0.397,0.184,169.992,4,2012
Better Together,In Between Dream,Jack Johnson,2iXdwVdzA0KrI2Q0iZNJbX,207680,FALSE,0.871,0.346,5,-9.481,1,0.0522,0.298,0.00000924,0.659,0.108,110.049,4,2005
Never Know,In Between Dream,Jack Johnson,2BnTUxzWAcv0qerzESIunY,212813,FALSE,0.927,0.39,1,-7.467,0,0.0475,0.306,0.0000227,0.784,0.116,102.015,4,2005
Banana Pancakes,In Between Dream,Jack Johnson,0BgbobvykXxEvxo2HhCuvM,191906,FALSE,0.814,0.373,7,-8.017,1,0.116,0.602,0.0000175,0.632,0.0931,114.55,4,2005
Good People,In Between Dream,Jack Johnson,1A4WjuUXeFEVXjwgc7eVZ6,208506,FALSE,0.721,0.586,11,-5.999,1,0.034,0.204,0.0000221,0.918,0.0902,176.105,4,2005
No Other Way,In Between Dream,Jack Johnson,0uoI6LzLNgljbXK10YvzdK,189586,FALSE,0.845,0.257,5,-12.768,1,0.0629,0.486,0.00727,0.471,0.117,116.082,4,2005
"Sitting, Waiting, Wishing",In Between Dream,Jack Johnson,1dnXuEuApvuVqQCn0v9McL,183720,FALSE,0.766,0.547,0,-7.25,1,0.0264,0.227,0.000015,0.556,0.104,105.01,4,2005
Staple It Together,In Between Dream,Jack Johnson,3fCJRE4P1uU8dcqEW5mnM6,196146,FALSE,0.816,0.794,7,-6.095,1,0.0486,0.00644,0.00553,0.786,0.0792,94.025,4,2005
Situations,In Between Dream,Jack Johnson,5STyZ73rOQQdDa4ofCiV5w,77213,FALSE,0.884,0.332,11,-14.687,1,0.256,0.859,0.129,0.903,0.111,93.5,4,2005
Crying Shame,In Between Dream,Jack Johnson,0Io38jwkfDae1Amzc0d8b6,186040,FALSE,0.757,0.592,8,-8.179,0,0.0532,0.0725,0,0.74,0.12,89.949,4,2005
If I Could,In Between Dream,Jack Johnson,4LkYErZ63mSuUNFKuwblN2,144986,FALSE,0.724,0.32,9,-14.51,1,0.0437,0.727,0.38,0.477,0.0853,114.19,4,2005
Breakdown,In Between Dream,Jack Johnson,4VQu1ooCteGDynSZYUgvT4,212706,FALSE,0.78,0.386,0,-9.29,1,0.0454,0.631,0.0000246,0.431,0.0955,75.009,4,2005
Belle,In Between Dream,Jack Johnson,4vVE8YDntxjT0gld4bdd4x,102946,FALSE,0.606,0.164,7,-18.043,1,0.0448,0.664,0.782,0.449,0.123,126.703,4,2005
Do You Remember,In Between Dream,Jack Johnson,44HBcWA1jp22uKjKbwZd7Z,144013,FALSE,0.595,0.295,2,-11.388,1,0.0318,0.773,0.000126,0.704,0.167,91.936,4,2005
Constellations,In Between Dream,Jack Johnson,3deZQXBY8CJFbrTc2PbU34,201640,FALSE,0.706,0.314,1,-12.643,1,0.0357,0.468,0.0000398,0.449,0.117,122.004,4,2005
Constellations - Demo Version,In Between Dream,Jack Johnson,09hGtQrDdsKeISvjwMMYyd,212253,FALSE,0.676,0.268,8,-13.253,1,0.0349,0.842,0.000462,0.35,0.342,117.216,4,2005
Big Deal,In Blue Cav,Hoodoo Gurus,6GcxH7Ku6nuLXrXqMreTpj,219146,FALSE,0.206,0.808,11,-5.247,1,0.0555,0.000053,0.0788,0.386,0.246,188.366,3,1996
Down On Me,In Blue Cav,Hoodoo Gurus,7G47eRD72MQX9iQuMwjQs1,205440,FALSE,0.506,0.949,4,-2.913,0,0.0656,0.000465,0,0.354,0.129,115.227,4,1996
Mine,In Blue Cav,Hoodoo Gurus,7Ir25uDvmI6lmQNmalZSPQ,210720,FALSE,0.514,0.87,2,-5.458,1,0.0508,0.000161,0.596,0.743,0.0975,152.038,4,1996
Waking Up Tired,In Blue Cav,Hoodoo Gurus,6jOqpo1Wa01skUyO5XyGDK,174000,FALSE,0.54,0.892,9,-3.796,1,0.0366,0.00182,0,0.708,0.0993,127.495,3,1996
Please Yourself,In Blue Cav,Hoodoo Gurus,5AQyLzW6KE6gtYaHxxjYsE,220280,FALSE,0.588,0.641,2,-5.25,1,0.0261,0.0192,0.0171,0.24,0.104,103.438,4,1996
If Onlyâ€šÃ„Â¶,In Blue Cav,Hoodoo Gurus,2rQqOAwrCPNCGR9a8dHMrm,224546,FALSE,0.467,0.961,4,-2.84,1,0.0742,0.000426,0.00012,0.592,0.0999,82.747,4,1996
Mind The Spider,In Blue Cav,Hoodoo Gurus,6DPsYJnO0RwBxXBW1JbjzP,149773,FALSE,0.552,0.917,2,-3.2,1,0.0354,0.00309,0.107,0.709,0.0637,87.394,4,1996
Why?,In Blue Cav,Hoodoo Gurus,5wv6RLjBwc8T7nK96Cze9y,107893,FALSE,0.445,0.973,9,-3.414,1,0.109,0.0000605,0.906,0.463,0.0918,131.271,4,1996
All I Know,In Blue Cav,Hoodoo Gurus,10ETRnlkXBB1FMaX3eMvi4,245533,FALSE,0.577,0.731,7,-5.103,1,0.0293,0.00749,0.0000401,0.48,0.201,107.361,4,1996
Get High!,In Blue Cav,Hoodoo Gurus,2M60fCWdPBfLqxn0o0TIMR,235240,FALSE,0.485,0.901,2,-4.763,1,0.0398,0.00486,0.0386,0.63,0.619,88.922,4,1996
Always Something,In Blue Cav,Hoodoo Gurus,7LQtRjTqJSezHEfxBJQl0z,181733,FALSE,0.432,0.938,8,-3.526,0,0.0506,0.0000391,0.22,0.541,0.0826,88.245,4,1996
Son-Of-A-Gun,In Blue Cav,Hoodoo Gurus,2UlfCEhUbTlA34oWsboFjZ,247920,FALSE,0.548,0.944,0,-4.621,1,0.114,0.0049,0.0179,0.792,0.121,125.24,4,1996
Night Must Fall,In Blue Cav,Hoodoo Gurus,4EeLK4QQfd2oBPEVLsGKrf,346666,FALSE,0.524,0.845,11,-7.585,0,0.177,0.0761,0.289,0.233,0.721,151.433,4,1996
Monterey Sunset,In Blue Cav,Hoodoo Gurus,3LrdOM2LSTs939zOoqKSIN,206400,FALSE,0.637,0.461,9,-8.439,1,0.0255,0.00642,0.861,0.25,0.135,107.161,3,1996
"Concerto For Choppers (Pts I, II, III)",In Blue Cav,Hoodoo Gurus,61QQ2H11a5ivwxS8ZjaFMp,390253,FALSE,0.287,0.752,9,-5.831,1,0.0485,0.0000187,0.817,0.397,0.114,121.292,4,1996
Quicksand,In Blue Cav,Hoodoo Gurus,6mA8DHQHNgg4VxvfOcoljz,213573,FALSE,0.455,0.955,2,-3.143,1,0.0796,0.00162,0.000118,0.44,0.292,146.304,4,1996
Breakfast At Stephanies's,In Blue Cav,Hoodoo Gurus,15oYh1csdsbmP6oXkgzJSn,204826,FALSE,0.66,0.577,2,-9.869,1,0.0329,0.0367,0.771,0.499,0.11,155.804,4,1996
It's Too Slow,In Blue Cav,Hoodoo Gurus,59nCSX4dAUxvcZQ5iF8URn,275720,FALSE,0.545,0.846,2,-5.473,1,0.0642,0.00689,0.00412,0.58,0.0687,137.488,4,1996
The Exorcist,In Blue Cav,Hoodoo Gurus,355mH5ssgeVYAVWqtODDIo,258626,FALSE,0.636,0.891,9,-4.291,0,0.0661,0.0102,0.00186,0.518,0.0702,117.705,4,1996
The Ramones Medley,In Blue Cav,Hoodoo Gurus,1VnViOgga2U4C975b93v8n,336413,FALSE,0.113,0.986,9,-2.983,0,0.0663,0.000101,0.0947,0.363,0.987,199.371,4,1996
Neverevereverdid,In Case We Di,Architecture In Helsinki,6ImY0YW9UcoA8A67v6ZWRF,289293,FALSE,0.493,0.418,1,-8.319,1,0.0946,0.352,0.0463,0.189,0.151,95.544,4,2005
It'5!,In Case We Di,Architecture In Helsinki,3Mg5N9j3zo7AQ8ilmcOJg2,127386,FALSE,0.748,0.578,7,-6.75,1,0.0968,0.598,0.0000303,0.692,0.348,126.39,4,2005
Tiny Paintings,In Case We Di,Architecture In Helsinki,7vl48ieR6bN01eYAJbgCfh,183306,FALSE,0.704,0.324,10,-8.75,0,0.0408,0.505,0.00000875,0.43,0.104,127.986,4,2005
Wishbone,In Case We Di,Architecture In Helsinki,7d3xvNSMp9gyGzLR0jMb3C,146226,FALSE,0.402,0.636,11,-6.695,1,0.133,0.238,0.00000235,0.394,0.153,149.502,4,2005
Maybe You Can Owe Me,In Case We Di,Architecture In Helsinki,0rAsGFJKV83RLWZJumFNyS,242960,FALSE,0.47,0.482,6,-9.993,1,0.0605,0.573,0.00283,0.248,0.283,98.876,4,2005
Do The Whirlwind,In Case We Di,Architecture In Helsinki,0hprIXr2LcZsdnhg1qQcko,279040,FALSE,0.793,0.418,0,-8.416,1,0.0561,0.169,0.0827,0.54,0.387,111.961,4,2005
"In Case We Die, Pts. 1-4",In Case We Di,Architecture In Helsinki,2DUVxcoBkZdYVkoevPOi6R,213693,FALSE,0.385,0.478,2,-8.358,1,0.0369,0.543,0.000109,0.171,0.104,117.497,4,2005
The Cemetery,In Case We Di,Architecture In Helsinki,50WehprQFQbsuFzp5TFalb,122413,FALSE,0.73,0.737,0,-6.425,1,0.0562,0.299,0.00000704,0.522,0.105,116.571,4,2005
Frenchy I'm Faking,In Case We Di,Architecture In Helsinki,050o7o0UOk31WYVIgL3QbZ,172560,FALSE,0.433,0.527,0,-5.828,1,0.0615,0.534,0.00741,0.518,0.265,169.092,4,2005
Need to Shout,In Case We Di,Architecture In Helsinki,5zeEv72JgVCbcCJU6bGnsP,250266,FALSE,0.602,0.606,9,-10.224,1,0.101,0.319,0.00102,0.53,0.361,139.877,4,2005
Rendezvous: Potrero Hill,In Case We Di,Architecture In Helsinki,1ss2JDjyXCrsZggBZHcCiz,112133,FALSE,0.472,0.13,6,-21.902,1,0.0339,0.933,0.882,0.327,0.0795,66.279,4,2005
What's in Store,In Case We Di,Architecture In Helsinki,6ZojjQOYbKTca2XKrQsJxz,269880,FALSE,0.475,0.512,11,-8.425,1,0.0362,0.16,0.395,0.157,0.088,132.766,4,2005
Gosh,In Colou,Jamie xx,5wN0Qf0iHLcWbCugUtQLNp,291018,FALSE,0.753,0.46,10,-12.285,0,0.0687,0.0166,0.787,0.38,0.0918,139.447,4,2015
Sleep Sound,In Colou,Jamie xx,515ka3A61zIelXCIRdfFIe,232622,FALSE,0.74,0.463,5,-13.709,0,0.0471,0.655,0.895,0.101,0.416,118.184,4,2015
SeeSaw,In Colou,"Jamie xx, Romy",1nXRacxi1isUvleBB6Jgx7,268788,FALSE,0.623,0.68,9,-11.885,0,0.0353,0.266,0.848,0.177,0.679,125.033,4,2015
